"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","COUNTRY_CODE","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","HGT_IND","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","EXTERNAL","SOURCE_EXCLUSION_FLAG","OB_SOURCE","OB_PLATFORM","FM_CODE_VER","STA_WX_IND","PAST_WX2","IND_FOR_WAVE_MEAS","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER","QC_IND","QC_IND_FOR_FIELDS","MQCS_VER","SHIP_HEADING","COURSE_OVER_GROUND","SPD_OVER_GROUND","MAX_HT_SUM_LOAD","DEP_LOAD_IN","REL_WIND_DIR","REL_WIND_SPD"
"44625","2006-12-25T05:00:00","43.14","-43.97",,,"1","3","2","5",,,,"3",,,,,,,,,,"10074",,,"3",,,,,,,"174",,,,,,,,,,,,,"173","33","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T05:00:00","43.79","-45.08",,,"1","3","2","5",,,,"3",,,,,,,,,,"10040",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","35","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T05:00:00","48.90","-42.99",,,"1","3","2","5",,,,"3",,,,,,,,,,"10041",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","82","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T05:00:00","47.24","-41.55",,,"1","3","2","5",,,,"3",,,,,,,,,,"10099",,,"3",,,,,,,"99",,,,,,,,,,,,,"173","71","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44909","2006-12-25T05:20:00","43.16","-48.22",,,"1","3","2","5",,,,"3",,,,,,,,,,"10055",,,"3",,,,,,,"89",,,,,,,,,,,,,"173","38","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44505","2006-12-25T05:34:00","46.94","-48.77",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"28",,,,,,,,,,,,,"173","68","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T05:39:00","41.66","-49.40",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"137",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44933","2006-12-25T05:50:00","49.85","-43.34",,,"1","3","2","5",,,,"3",,,,,,,,,,"10019",,,"3",,,,,,,"95",,,,,,,,,,,,,"173","93","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ERP5","2006-12-25T06:00:00","44.30","-44.00",,,"1","5","0","0","1","4",,"1",,"0","200","4","154",,"96","80","5","10040","6","10","3","170","0","155",,"150","1","120","8","8","7",,"5","5","3","12","9","23","13","10","173","44","992","114","5","1","2","1","111111","11111111111111",,,,,,"1","5",,,,,,,,,,,,,"4",,,,,,,,,,,,
"44622","2006-12-25T06:00:00","48.11","-42.09",,,"1","3","2","5",,,,"3",,,,,,,,,,"10059",,,"3",,,,,,,"145",,,,,,,,,,,,,"173","82","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T06:00:00","49.68","-49.83",,,"1","3","2","5",,,,"3",,,,,,,,,,"9940",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T06:00:00","43.14","-43.97",,,"1","3","2","5",,,,"3",,,,,,,,,,"10062",,,"3",,,,,,,"174",,,,,,,,,,,,,"173","33","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T06:00:00","43.79","-45.08",,,"1","3","2","5",,,,"3",,,,,,,,,,"10037",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","35","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T06:00:00","48.92","-43.00",,,"1","3","2","5",,,,"3",,,,,,,,,,"10031",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","83","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T06:00:00","47.24","-41.55",,,"1","3","2","5",,,,"3",,,,,,,,,,"10083",,,"3",,,,,,,"99",,,,,,,,,,,,,"173","71","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP6038","2006-12-25T06:00:00","46.40","-48.40",,,"1","6",,"0","0","0",,"1",,"0","240","4","103",,"96",,,"10001","7","8",,"40","0","38",,"40","0","31","8","7","6",,"2","A","A","5","4","19","10","5","173","68","792","103","5","1","2","1","111113","111AA113311111",,,,,,"1",,,,,,,,,,,,,,"4",,,,,,,,,,,,
"VEP717","2006-12-25T06:00:00","46.70","-48.70",,,"1","4","0","0","0","0",,"1",,"0","250","4","113",,"97","0","4","9993","7","7","3","33","0","23",,"10",,"35",,,,,"A",,,"4","3","22","9","4","173","68","992","114","5","1","2","1","111111","11111111118111",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
"YJUF7","2006-12-25T06:00:00","46.70","-48.00",,,"1","6","0","0","0","0",,"1",,"0","250","4","103",,"96","10","6","10001","7","7","3","33","0","31",,"30","0","22","8","8","5",,"2","A","A","5","2","21","10","6","173","68","992","114","5","1","2","1","111113","11111111111111",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
"44505","2006-12-25T06:20:00","46.94","-48.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"26",,,,,,,,,,,,,"173","68","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44909","2006-12-25T06:20:00","43.15","-48.22",,,"1","3","2","5",,,,"3",,,,,,,,,,"10049",,,"3",,,,,,,"89",,,,,,,,,,,,,"173","38","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T06:33:00","41.62","-49.36",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"137",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44933","2006-12-25T06:50:00","49.88","-43.37",,,"1","3","2","5",,,,"3",,,,,,,,,,"10007",,,"3",,,,,,,"101",,,,,,,,,,,,,"173","93","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44622","2006-12-25T07:00:00","48.11","-42.09",,,"1","3","2","5",,,,"3",,,,,,,,,,"10042",,,"3",,,,,,,"145",,,,,,,,,,,,,"173","82","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T07:00:00","49.64","-49.83",,,"1","3","2","5",,,,"3",,,,,,,,,,"9941",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T07:00:00","43.12","-43.93",,,"1","3","2","5",,,,"3",,,,,,,,,,"10050",,,,,,,,,,,,,,,,,,,,,,,"173","33","714","63","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T07:00:00","43.81","-45.00",,,"1","3","2","5",,,,"3",,,,,,,,,,"10037",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","35","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T07:00:00","48.92","-43.00",,,"1","3","2","5",,,,"3",,,,,,,,,,"10018",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","83","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T07:00:00","47.30","-41.75",,,"1","3","2","5",,,,"3",,,,,,,,,,"10069",,,"3",,,,,,,"100",,,,,,,,,,,,,"173","71","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T07:13:00","41.60","-49.35",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"137",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44909","2006-12-25T07:20:00","43.16","-48.23",,,"1","3","2","5",,,,"3",,,,,,,,,,"10020",,,"3",,,,,,,"89",,,,,,,,,,,,,"173","38","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44933","2006-12-25T07:50:00","49.88","-43.37",,,"1","3","2","5",,,,"3",,,,,,,,,,"9998",,,"3",,,,,,,"106",,,,,,,,,,,,,"173","93","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T07:51:00","41.60","-49.35",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"137",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44622","2006-12-25T08:00:00","48.11","-42.09",,,"1","3","2","5",,,,"3",,,,,,,,,,"10034",,,"3",,,,,,,"145",,,,,,,,,,,,,"173","82","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T08:00:00","49.63","-49.82",,,"1","3","2","5",,,,"3",,,,,,,,,,"9939",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T08:00:00","43.10","-43.92",,,"1","3","2","5",,,,"3",,,,,,,,,,"10042",,,"3",,,,,,,"174",,,,,,,,,,,,,"173","33","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T08:00:00","43.81","-45.00",,,"1","3","2","5",,,,"3",,,,,,,,,,"10026",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","35","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T08:00:00","48.92","-43.00",,,"1","3","2","5",,,,"3",,,,,,,,,,"10003",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","83","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T08:00:00","47.30","-41.76",,,"1","3","2","5",,,,"3",,,,,,,,,,"10058",,,"3",,,,,,,"99",,,,,,,,,,,,,"173","71","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44505","2006-12-25T08:06:00","46.94","-48.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"25",,,,,,,,,,,,,"173","68","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44909","2006-12-25T08:20:00","43.22","-48.24",,,"1","3","2","5",,,,"3",,,,,,,,,,"10009",,,"3",,,,,,,"88",,,,,,,,,,,,,"173","38","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44933","2006-12-25T08:50:00","49.99","-43.44",,,"1","3","2","5",,,,"3",,,,,,,,,,"9986",,,"3",,,,,,,"104",,,,,,,,,,,,,"173","93","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T08:57:00","41.58","-49.32",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"138",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44505","2006-12-25T08:58:00","46.94","-48.75",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"24",,,,,,,,,,,,,"173","68","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T09:00:00","49.62","-49.82",,,"1","3","2","5",,,,"3",,,,,,,,,,"9933",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T09:00:00","43.08","-43.89",,,"1","3","2","5",,,,"3",,,,,,,,,,"10027",,,"3",,,,,,,"174",,,,,,,,,,,,,"173","33","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T09:00:00","43.83","-44.84",,,"1","3","2","5",,,,"3",,,,,,,,,,"10015",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","34","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T09:00:00","48.92","-43.00",,,"1","3","2","5",,,,"3",,,,,,,,,,"9992",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","83","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T09:00:00","47.30","-41.76",,,"1","3","2","5",,,,"3",,,,,,,,,,"10035",,,"3",,,,,,,"97",,,,,,,,,,,,,"173","71","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HP6038","2006-12-25T09:00:00","46.40","-48.40",,,"1","6","0","0","0","0",,"1",,"0","230","4","77",,"98","3","5","9976","7","25","3","40","0","35",,"30","0","30","8","7","5",,"4","A","A","6","5","19","9","4","173","68","992","114","5","1","2","1","111111","11111111111111",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
"VEP717","2006-12-25T09:00:00","46.70","-48.70",,,"1","4","0","0","0","0",,"1",,"0","240","4","103",,"98","0","2","9974","7","19","3","32","0","22",,"10",,"35",,,,,"A",,,"4","3","19","8","6","173","68","992","114","5","1","2","1","111111","11111111118111",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
"YJUF7","2006-12-25T09:00:00","46.70","-48.00",,,"1","6","0","0","0","0",,"1",,"0","250","4","51",,"97","10","2","10017","2","16","3","41","0","29",,"10","0","21","8","8","5",,"4","A","A","5","1","21","10","5","173","68","992","114","5","1","2","1","111111","11111111111111",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
"44909","2006-12-25T09:20:00","43.17","-48.26",,,"1","3","2","5",,,,"3",,,,,,,,,,"9998",,,"3",,,,,,,"89",,,,,,,,,,,,,"173","38","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44505","2006-12-25T09:34:00","46.94","-48.75",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"24",,,,,,,,,,,,,"173","68","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T09:37:00","41.58","-49.29",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"144",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44622","2006-12-25T10:00:00","48.20","-42.07",,,"1","3","2","5",,,,"3",,,,,,,,,,"10008",,,"3",,,,,,,"144",,,,,,,,,,,,,"173","82","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T10:00:00","49.61","-49.82",,,"1","3","2","5",,,,"3",,,,,,,,,,"9933",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T10:00:00","43.08","-43.88",,,"1","3","2","5",,,,"3",,,,,,,,,,"10010",,,"3",,,,,,,"175",,,,,,,,,,,,,"173","33","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T10:00:00","43.82","-44.82",,,"1","3","2","5",,,,"3",,,,,,,,,,"9999",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","34","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T10:00:00","48.95","-42.99",,,"1","3","2","5",,,,"3",,,,,,,,,,"9981",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","82","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T10:00:00","47.36","-41.99",,,"1","3","2","5",,,,"3",,,,,,,,,,"10021",,,"3",,,,,,,"97",,,,,,,,,,,,,"173","71","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44909","2006-12-25T10:20:00","43.17","-48.27",,,"1","3","2","5",,,,"3",,,,,,,,,,"10002",,,"3",,,,,,,"89",,,,,,,,,,,,,"173","38","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44505","2006-12-25T10:34:00","46.94","-48.76",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"24",,,,,,,,,,,,,"173","68","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T10:37:00","41.57","-49.27",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"147",,,,,,,,,,,,,"173","19","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44622","2006-12-25T11:00:00","48.25","-42.06",,,"1","3","2","5",,,,"3",,,,,,,,,,"9994",,,"3",,,,,,,"144",,,,,,,,,,,,,"173","82","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T11:00:00","49.61","-49.83",,,"1","3","2","5",,,,"3",,,,,,,,,,"9928",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T11:00:00","43.06","-43.87",,,"1","3","2","5",,,,"3",,,,,,,,,,"9983",,,"3",,,,,,,"175",,,,,,,,,,,,,"173","33","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T11:00:00","43.82","-44.77",,,"1","3","2","5",,,,"3",,,,,,,,,,"9984",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","34","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T11:00:00","48.95","-42.99",,,"1","3","2","5",,,,"3",,,,,,,,,,"9965",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","82","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T11:00:00","47.43","-42.19",,,"1","3","2","5",,,,"3",,,,,,,,,,"10012",,,"3",,,,,,,"98",,,,,,,,,,,,,"173","72","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T11:17:00","41.57","-49.27",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"146",,,,,,,,,,,,,"173","19","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44505","2006-12-25T11:18:00","46.93","-48.77",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"24",,,,,,,,,,,,,"173","68","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44909","2006-12-25T11:20:00","43.14","-48.35",,,"1","3","2","5",,,,"3",,,,,,,,,,"10000",,,"3",,,,,,,"88",,,,,,,,,,,,,"173","38","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44937","2006-12-25T11:53:00","41.57","-49.27",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"151",,,,,,,,,,,,,"173","19","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3ERP5","2006-12-25T12:00:00","45.00","-42.00",,,"1","5","0","0","1","3",,"1",,"0","180","4","159",,"95","80","4","10050","6","10","3","160","0","150",,"140","1","120","8","8","7",,"5","A","A","12","8","19","12","10","173","52","992","114","5","1","2","2","111111","11111111111111",,,,,,"1","5",,,,,,,,,,,,,"4",,,,,,,,,,,,
"44622","2006-12-25T12:00:00","48.31","-42.02",,,"1","3","2","5",,,,"3",,,,,,,,,,"9984",,,"3",,,,,,,"144",,,,,,,,,,,,,"173","82","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44624","2006-12-25T12:00:00","49.61","-49.84",,,"1","3","2","5",,,,"3",,,,,,,,,,"9929",,,"3",,,,,,,"17",,,,,,,,,,,,,"173","99","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44625","2006-12-25T12:00:00","43.04","-43.88",,,"1","3","2","5",,,,"3",,,,,,,,,,"9992",,,"3",,,,,,,"175",,,,,,,,,,,,,"173","33","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44766","2006-12-25T12:00:00","43.82","-44.77",,,"1","3","2","5",,,,"3",,,,,,,,,,"9962",,,"3",,,,,,,"183",,,,,,,,,,,,,"173","34","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44771","2006-12-25T12:00:00","48.98","-43.02",,,"1","3","2","5",,,,"3",,,,,,,,,,"9960",,,"3",,,,,,,"75",,,,,,,,,,,,,"173","83","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44930","2006-12-25T12:00:00","47.43","-42.19",,,"1","3","2","5",,,,"3",,,,,,,,,,"9997",,,"3",,,,,,,"98",,,,,,,,,,,,,"173","72","714","63","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA",,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"C6QE7","2006-12-25T12:00:00","49.40","-48.10",,,"1","6","0","0","0","0",,"1",,"0","220","4","77",,"98","2",,"9947",,,"3","35","0","26",,"20","0","52","7","7","5",,"4","0","0","3","2","19","8","4","173","98","992","114","5","1","2","2","111111","1111A11111111A",,,,,,"1",,,"15","8","4",,,,,,,,,"4",,,,,,,,,,,,
"HP6038","2006-12-25T12:00:00","46.40","-48.40",,,"1","6","0","0","0","0",,"1",,"0","220","4","72",,"98","3","2","9973","8",,"3","42","0","38",,"30","0","29","8","3","5",,"5","4","8","3","2","20","10","8","173","68","992","114","5","1","2","2","111111","11111111111117",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
"VEP717","2006-12-25T12:00:00","46.70","-48.70",,,"1","5","0","0","0","0",,"1",,"0","230","4","87",,"98","2","2","9964","7","10","3","42","0","37",,"30",,"35","6","3","5",,"6","0","1","4","2","21","10","7","173","68","992","114","5","1","2","2","111111","11111111111111",,,,,,"1","2",,,,,,,,,,,,,"4",,,,,,,,,,,,
